instant,date,season,year,month,hour,holiday,weekday,workingday,weather_condition,temp,atemp,humidity,windspeed,casual,registered,total_rentals,time_group
6719,2011-10-12,Winter,2011,10,12,0,3,1,Light Rain,0.54,0.5152,0.88,0.3284,9,53,62,Midday
6720,2011-10-12,Winter,2011,10,13,0,3,1,Light Rain,0.54,0.5152,0.88,0.2239,25,76,101,Midday
6721,2011-10-12,Winter,2011,10,14,0,3,1,Light Rain,0.54,0.5152,0.94,0.2836,8,70,78,Midday
6722,2011-10-12,Winter,2011,10,15,0,3,1,Light Rain,0.54,0.5152,0.94,0.2537,3,42,45,Midday
6723,2011-10-12,Winter,2011,10,16,0,3,1,Mist,0.56,0.5303,0.88,0.2239,5,50,55,Evening Rush
6724,2011-10-12,Winter,2011,10,17,0,3,1,Light Rain,0.54,0.5152,0.94,0.2239,16,235,251,Evening Rush
6725,2011-10-12,Winter,2011,10,18,0,3,1,Light Rain,0.54,0.5152,0.94,0.1343,11,161,172,Evening Rush
6726,2011-10-12,Winter,2011,10,19,0,3,1,Light Rain,0.54,0.5152,0.94,0.1343,7,102,109,Evening Rush
6727,2011-10-12,Winter,2011,10,20,0,3,1,Light Rain,0.54,0.5152,0.94,0.1045,9,81,90,Midnight
6728,2011-10-12,Winter,2011,10,21,0,3,1,Light Rain,0.54,0.5152,1.0,0.1045,9,74,83,Midnight
6729,2011-10-12,Winter,2011,10,22,0,3,1,Light Rain,0.54,0.5152,0.94,0.0896,3,40,43,Midnight
6730,2011-10-12,Winter,2011,10,23,0,3,1,Light Rain,0.54,0.5152,0.94,0.0896,13,41,54,Midnight
6731,2011-10-13,Winter,2011,10,0,0,4,1,Mist,0.54,0.5152,0.94,0.1343,1,14,15,Midnight
6732,2011-10-13,Winter,2011,10,1,0,4,1,Mist,0.54,0.5152,0.94,0.0,3,9,12,Midnight
6733,2011-10-13,Winter,2011,10,2,0,4,1,Mist,0.54,0.5152,0.94,0.0,0,4,4,Midnight
6734,2011-10-13,Winter,2011,10,3,0,4,1,Mist,0.54,0.5152,1.0,0.194,2,4,6,Midnight
6735,2011-10-13,Winter,2011,10,4,0,4,1,Mist,0.54,0.5152,1.0,0.1045,2,5,7,Midnight
6736,2011-10-13,Winter,2011,10,5,0,4,1,Mist,0.54,0.5152,1.0,0.1045,1,16,17,Midnight
6737,2011-10-13,Winter,2011,10,6,0,4,1,Light Rain,0.54,0.5152,1.0,0.0896,1,51,52,Morning Rush
6738,2011-10-13,Winter,2011,10,7,0,4,1,Light Rain,0.54,0.5152,1.0,0.1343,5,76,81,Morning Rush
6739,2011-10-13,Winter,2011,10,8,0,4,1,Light Rain,0.54,0.5152,1.0,0.0896,10,199,209,Morning Rush
6740,2011-10-13,Winter,2011,10,9,0,4,1,Light Rain,0.56,0.5303,1.0,0.1045,3,106,109,Morning Rush
6741,2011-10-13,Winter,2011,10,10,0,4,1,Light Rain,0.56,0.5303,1.0,0.1343,16,53,69,Midday
6742,2011-10-13,Winter,2011,10,11,0,4,1,Mist,0.62,0.5758,0.83,0.0,8,76,84,Midday
6743,2011-10-13,Winter,2011,10,12,0,4,1,Mist,0.62,0.5606,0.88,0.0,10,95,105,Midday
6744,2011-10-13,Winter,2011,10,13,0,4,1,Mist,0.64,0.5758,0.83,0.1642,20,142,162,Midday
6745,2011-10-13,Winter,2011,10,14,0,4,1,Clear,0.66,0.6061,0.78,0.194,22,111,133,Midday
6746,2011-10-13,Winter,2011,10,15,0,4,1,Clear,0.66,0.6061,0.78,0.194,27,128,155,Midday
6747,2011-10-13,Winter,2011,10,16,0,4,1,Clear,0.66,0.6212,0.74,0.2239,36,240,276,Evening Rush
6748,2011-10-13,Winter,2011,10,17,0,4,1,Light Rain,0.62,0.5758,0.83,0.2537,47,432,479,Evening Rush
6749,2011-10-13,Winter,2011,10,18,0,4,1,Light Rain,0.62,0.5758,0.83,0.2537,20,248,268,Evening Rush
6750,2011-10-13,Winter,2011,10,19,0,4,1,Mist,0.62,0.5758,0.83,0.1642,18,187,205,Evening Rush
6751,2011-10-13,Winter,2011,10,20,0,4,1,Clear,0.62,0.5758,0.83,0.2836,15,166,181,Midnight
6752,2011-10-13,Winter,2011,10,21,0,4,1,Clear,0.62,0.5758,0.83,0.194,8,115,123,Midnight
6753,2011-10-13,Winter,2011,10,22,0,4,1,Clear,0.62,0.5758,0.83,0.194,13,101,114,Midnight
6754,2011-10-13,Winter,2011,10,23,0,4,1,Mist,0.58,0.5455,0.88,0.194,2,45,47,Midnight
6755,2011-10-14,Winter,2011,10,0,0,5,1,Clear,0.58,0.5455,0.94,0.0896,10,29,39,Midnight
6756,2011-10-14,Winter,2011,10,1,0,5,1,Clear,0.58,0.5455,0.94,0.1343,8,16,24,Midnight
6757,2011-10-14,Winter,2011,10,2,0,5,1,Clear,0.56,0.5303,0.94,0.1642,0,6,6,Midnight
6758,2011-10-14,Winter,2011,10,3,0,5,1,Clear,0.56,0.5303,0.94,0.1343,1,6,7,Midnight
6759,2011-10-14,Winter,2011,10,4,0,5,1,Clear,0.56,0.5303,0.94,0.194,0,8,8,Midnight
6760,2011-10-14,Winter,2011,10,5,0,5,1,Mist,0.56,0.5303,0.94,0.1642,0,17,17,Midnight
6761,2011-10-14,Winter,2011,10,6,0,5,1,Light Rain,0.56,0.5303,0.88,0.194,4,90,94,Morning Rush
6762,2011-10-14,Winter,2011,10,7,0,5,1,Light Rain,0.56,0.5303,0.88,0.194,10,137,147,Morning Rush
6763,2011-10-14,Winter,2011,10,8,0,5,1,Mist,0.56,0.5303,0.9,0.1642,23,186,209,Morning Rush
6764,2011-10-14,Winter,2011,10,9,0,5,1,Mist,0.56,0.5303,0.94,0.2239,16,164,180,Morning Rush
6765,2011-10-14,Winter,2011,10,10,0,5,1,Light Rain,0.54,0.5152,0.88,0.3582,17,108,125,Midday
6766,2011-10-14,Winter,2011,10,11,0,5,1,Light Rain,0.52,0.5,0.88,0.1642,11,76,87,Midday
6767,2011-10-14,Winter,2011,10,12,0,5,1,Light Rain,0.52,0.5,0.88,0.1642,13,62,75,Midday
6768,2011-10-14,Winter,2011,10,13,0,5,1,Clear,0.56,0.5303,0.73,0.3582,18,114,132,Midday
6769,2011-10-14,Winter,2011,10,14,0,5,1,Clear,0.62,0.6212,0.43,0.3582,37,119,156,Midday
6770,2011-10-14,Winter,2011,10,15,0,5,1,Clear,0.62,0.6212,0.43,0.2836,61,169,230,Midday
6771,2011-10-14,Winter,2011,10,16,0,5,1,Clear,0.6,0.6212,0.43,0.2239,80,264,344,Evening Rush
6772,2011-10-14,Winter,2011,10,17,0,5,1,Clear,0.58,0.5455,0.46,0.4179,55,426,481,Evening Rush
6773,2011-10-14,Winter,2011,10,18,0,5,1,Clear,0.54,0.5152,0.39,0.2836,62,361,423,Evening Rush
6774,2011-10-14,Winter,2011,10,19,0,5,1,Clear,0.54,0.5152,0.39,0.3284,27,221,248,Evening Rush
6775,2011-10-14,Winter,2011,10,20,0,5,1,Clear,0.52,0.5,0.42,0.194,19,177,196,Midnight
6776,2011-10-14,Winter,2011,10,21,0,5,1,Clear,0.5,0.4848,0.45,0.194,22,156,178,Midnight
6777,2011-10-14,Winter,2011,10,22,0,5,1,Clear,0.46,0.4545,0.59,0.2239,20,123,143,Midnight
6778,2011-10-14,Winter,2011,10,23,0,5,1,Clear,0.46,0.4545,0.59,0.1642,15,80,95,Midnight
6779,2011-10-15,Winter,2011,10,0,0,6,0,Clear,0.46,0.4545,0.55,0.1045,18,88,106,Midnight
6780,2011-10-15,Winter,2011,10,1,0,6,0,Clear,0.46,0.4545,0.55,0.2537,9,64,73,Midnight
6781,2011-10-15,Winter,2011,10,2,0,6,0,Clear,0.46,0.4545,0.59,0.194,17,39,56,Midnight
6782,2011-10-15,Winter,2011,10,3,0,6,0,Clear,0.44,0.4394,0.62,0.194,5,18,23,Midnight
6783,2011-10-15,Winter,2011,10,4,0,6,0,Clear,0.42,0.4242,0.67,0.1343,0,6,6,Midnight
6784,2011-10-15,Winter,2011,10,5,0,6,0,Clear,0.42,0.4242,0.71,0.1642,1,6,7,Midnight
6785,2011-10-15,Winter,2011,10,6,0,6,0,Clear,0.4,0.4091,0.71,0.0,5,15,20,Morning Rush
6786,2011-10-15,Winter,2011,10,7,0,6,0,Clear,0.4,0.4091,0.76,0.1045,17,40,57,Morning Rush
6787,2011-10-15,Winter,2011,10,8,0,6,0,Clear,0.46,0.4545,0.59,0.2836,24,101,125,Morning Rush
6788,2011-10-15,Winter,2011,10,9,0,6,0,Clear,0.52,0.5,0.48,0.2985,50,157,207,Morning Rush
6789,2011-10-15,Winter,2011,10,10,0,6,0,Clear,0.54,0.5152,0.45,0.4478,115,207,322,Midday
6790,2011-10-15,Winter,2011,10,11,0,6,0,Clear,0.56,0.5303,0.4,0.3881,153,221,374,Midday
6791,2011-10-15,Winter,2011,10,12,0,6,0,Clear,0.58,0.5455,0.35,0.5522,195,261,456,Midday
6792,2011-10-15,Winter,2011,10,13,0,6,0,Clear,0.6,0.6212,0.35,0.4627,171,223,394,Midday
6793,2011-10-15,Winter,2011,10,14,0,6,0,Clear,0.6,0.6212,0.33,0.4627,242,230,472,Midday
6794,2011-10-15,Winter,2011,10,15,0,6,0,Clear,0.62,0.6212,0.31,0.4925,166,211,377,Midday
6795,2011-10-15,Winter,2011,10,16,0,6,0,Clear,0.62,0.6212,0.29,0.3881,179,264,443,Evening Rush
6796,2011-10-15,Winter,2011,10,17,0,6,0,Clear,0.58,0.5455,0.32,0.2836,177,264,441,Evening Rush
6797,2011-10-15,Winter,2011,10,18,0,6,0,Clear,0.54,0.5152,0.39,0.194,121,251,372,Evening Rush
6798,2011-10-15,Winter,2011,10,19,0,6,0,Clear,0.5,0.4848,0.51,0.1343,61,177,238,Evening Rush
6799,2011-10-15,Winter,2011,10,20,0,6,0,Clear,0.5,0.4848,0.48,0.1343,42,137,179,Midnight
6800,2011-10-15,Winter,2011,10,21,0,6,0,Clear,0.5,0.4848,0.42,0.2239,53,115,168,Midnight
6801,2011-10-15,Winter,2011,10,22,0,6,0,Clear,0.5,0.4848,0.36,0.1343,45,121,166,Midnight
6802,2011-10-15,Winter,2011,10,23,0,6,0,Clear,0.48,0.4697,0.41,0.1642,33,102,135,Midnight
6803,2011-10-16,Winter,2011,10,0,0,0,0,Clear,0.46,0.4545,0.44,0.1343,22,85,107,Midnight
6804,2011-10-16,Winter,2011,10,1,0,0,0,Clear,0.44,0.4394,0.47,0.1343,13,64,77,Midnight
6805,2011-10-16,Winter,2011,10,2,0,0,0,Clear,0.42,0.4242,0.54,0.1343,13,52,65,Midnight
6806,2011-10-16,Winter,2011,10,3,0,0,0,Clear,0.42,0.4242,0.54,0.1343,11,31,42,Midnight
6807,2011-10-16,Winter,2011,10,4,0,0,0,Clear,0.42,0.4242,0.54,0.194,5,7,12,Midnight
6808,2011-10-16,Winter,2011,10,5,0,0,0,Clear,0.42,0.4242,0.54,0.1642,1,6,7,Midnight
6809,2011-10-16,Winter,2011,10,6,0,0,0,Clear,0.38,0.3939,0.66,0.1642,3,7,10,Morning Rush
6810,2011-10-16,Winter,2011,10,7,0,0,0,Clear,0.4,0.4091,0.62,0.1343,9,39,48,Morning Rush
6811,2011-10-16,Winter,2011,10,8,0,0,0,Clear,0.44,0.4394,0.62,0.194,28,71,99,Morning Rush
6812,2011-10-16,Winter,2011,10,9,0,0,0,Clear,0.5,0.4848,0.45,0.2239,39,151,190,Morning Rush
6813,2011-10-16,Winter,2011,10,10,0,0,0,Clear,0.54,0.5152,0.45,0.2537,121,226,347,Midday
6814,2011-10-16,Winter,2011,10,11,0,0,0,Clear,0.56,0.5303,0.35,0.2836,159,218,377,Midday
6815,2011-10-16,Winter,2011,10,12,0,0,0,Clear,0.58,0.5455,0.35,0.2537,167,277,444,Midday
6816,2011-10-16,Winter,2011,10,13,0,0,0,Clear,0.6,0.6212,0.35,0.2985,169,269,438,Midday
6817,2011-10-16,Winter,2011,10,14,0,0,0,Clear,0.6,0.6212,0.4,0.2985,204,258,462,Midday
6818,2011-10-16,Winter,2011,10,15,0,0,0,Clear,0.62,0.6212,0.35,0.3881,182,230,412,Midday
6819,2011-10-16,Winter,2011,10,16,0,0,0,Clear,0.6,0.6212,0.46,0.3881,177,289,466,Evening Rush
6820,2011-10-16,Winter,2011,10,17,0,0,0,Clear,0.58,0.5455,0.49,0.4627,152,253,405,Evening Rush
6821,2011-10-16,Winter,2011,10,18,0,0,0,Clear,0.56,0.5303,0.49,0.4478,102,226,328,Evening Rush
6822,2011-10-16,Winter,2011,10,19,0,0,0,Clear,0.54,0.5152,0.52,0.3881,52,181,233,Evening Rush
6823,2011-10-16,Winter,2011,10,20,0,0,0,Clear,0.54,0.5152,0.52,0.4627,49,129,178,Midnight
6824,2011-10-16,Winter,2011,10,21,0,0,0,Clear,0.54,0.5152,0.52,0.3881,14,88,102,Midnight
6825,2011-10-16,Winter,2011,10,22,0,0,0,Clear,0.56,0.5303,0.49,0.4179,42,88,130,Midnight
6826,2011-10-16,Winter,2011,10,23,0,0,0,Clear,0.56,0.5303,0.52,0.4179,14,48,62,Midnight
6827,2011-10-17,Winter,2011,10,0,0,1,1,Clear,0.54,0.5152,0.56,0.3284,12,25,37,Midnight
6828,2011-10-17,Winter,2011,10,1,0,1,1,Clear,0.56,0.5303,0.54,0.3881,2,15,17,Midnight
6829,2011-10-17,Winter,2011,10,2,0,1,1,Clear,0.56,0.5303,0.54,0.3881,4,3,7,Midnight
6830,2011-10-17,Winter,2011,10,3,0,1,1,Clear,0.56,0.5303,0.49,0.194,0,2,2,Midnight
6831,2011-10-17,Winter,2011,10,4,0,1,1,Clear,0.52,0.5,0.59,0.1642,2,3,5,Midnight
6832,2011-10-17,Winter,2011,10,5,0,1,1,Clear,0.5,0.4848,0.63,0.2985,1,28,29,Midnight
6833,2011-10-17,Winter,2011,10,6,0,1,1,Clear,0.5,0.4848,0.55,0.2537,7,107,114,Morning Rush
6834,2011-10-17,Winter,2011,10,7,0,1,1,Mist,0.5,0.4848,0.55,0.1642,10,299,309,Morning Rush
6835,2011-10-17,Winter,2011,10,8,0,1,1,Mist,0.5,0.4848,0.51,0.2537,33,381,414,Morning Rush
6836,2011-10-17,Winter,2011,10,9,0,1,1,Mist,0.5,0.4848,0.45,0.2836,26,180,206,Morning Rush
6837,2011-10-17,Winter,2011,10,10,0,1,1,Clear,0.52,0.5,0.45,0.1642,43,92,135,Midday
6838,2011-10-17,Winter,2011,10,11,0,1,1,Clear,0.56,0.5303,0.43,0.0,35,131,166,Midday
6839,2011-10-17,Winter,2011,10,12,0,1,1,Clear,0.56,0.5303,0.4,0.0896,39,166,205,Midday
6840,2011-10-17,Winter,2011,10,13,0,1,1,Clear,0.56,0.5303,0.46,0.0896,49,156,205,Midday
6841,2011-10-17,Winter,2011,10,14,0,1,1,Clear,0.58,0.5455,0.49,0.194,44,122,166,Midday
6842,2011-10-17,Winter,2011,10,15,0,1,1,Clear,0.56,0.5303,0.6,0.2537,66,142,208,Midday
6843,2011-10-17,Winter,2011,10,16,0,1,1,Clear,0.58,0.5455,0.56,0.2537,64,238,302,Evening Rush
6844,2011-10-17,Winter,2011,10,17,0,1,1,Clear,0.56,0.5303,0.64,0.1343,80,540,620,Evening Rush
6845,2011-10-17,Winter,2011,10,18,0,1,1,Clear,0.56,0.5303,0.6,0.0,49,469,518,Evening Rush
6846,2011-10-17,Winter,2011,10,19,0,1,1,Clear,0.54,0.5152,0.68,0.1045,45,288,333,Evening Rush
6847,2011-10-17,Winter,2011,10,20,0,1,1,Clear,0.52,0.5,0.77,0.1045,40,189,229,Midnight
6848,2011-10-17,Winter,2011,10,21,0,1,1,Clear,0.5,0.4848,0.77,0.1045,36,141,177,Midnight
6849,2011-10-17,Winter,2011,10,22,0,1,1,Clear,0.5,0.4848,0.77,0.0,16,88,104,Midnight
6850,2011-10-17,Winter,2011,10,23,0,1,1,Mist,0.48,0.4697,0.88,0.0,10,52,62,Midnight
6851,2011-10-18,Winter,2011,10,0,0,2,1,Clear,0.48,0.4697,0.82,0.0,8,23,31,Midnight
6852,2011-10-18,Winter,2011,10,1,0,2,1,Mist,0.46,0.4545,0.88,0.0,4,7,11,Midnight
6853,2011-10-18,Winter,2011,10,2,0,2,1,Clear,0.44,0.4394,0.94,0.0896,1,4,5,Midnight
6854,2011-10-18,Winter,2011,10,3,0,2,1,Clear,0.44,0.4394,0.94,0.0896,0,1,1,Midnight
6855,2011-10-18,Winter,2011,10,4,0,2,1,Mist,0.44,0.4394,0.94,0.1045,0,4,4,Midnight
6856,2011-10-18,Winter,2011,10,5,0,2,1,Mist,0.46,0.4545,0.88,0.0,2,19,21,Midnight
6857,2011-10-18,Winter,2011,10,6,0,2,1,Clear,0.46,0.4545,0.82,0.0896,4,105,109,Morning Rush
6858,2011-10-18,Winter,2011,10,7,0,2,1,Clear,0.46,0.4545,0.88,0.0896,15,326,341,Morning Rush
6859,2011-10-18,Winter,2011,10,8,0,2,1,Clear,0.5,0.4848,0.77,0.0896,25,474,499,Morning Rush
6860,2011-10-18,Winter,2011,10,9,0,2,1,Mist,0.52,0.5,0.77,0.0896,29,198,227,Morning Rush
6861,2011-10-18,Winter,2011,10,10,0,2,1,Mist,0.56,0.5303,0.68,0.0,27,75,102,Midday
6862,2011-10-18,Winter,2011,10,11,0,2,1,Mist,0.6,0.6212,0.49,0.1045,35,112,147,Midday
6863,2011-10-18,Winter,2011,10,12,0,2,1,Mist,0.62,0.6212,0.43,0.0896,42,159,201,Midday
6864,2011-10-18,Winter,2011,10,13,0,2,1,Mist,0.64,0.6212,0.38,0.194,48,171,219,Midday
6865,2011-10-18,Winter,2011,10,14,0,2,1,Mist,0.62,0.6212,0.41,0.1642,32,137,169,Midday
6866,2011-10-18,Winter,2011,10,15,0,2,1,Clear,0.62,0.6212,0.5,0.194,66,139,205,Midday
6867,2011-10-18,Winter,2011,10,16,0,2,1,Clear,0.62,0.6212,0.57,0.2537,58,246,304,Evening Rush
6868,2011-10-18,Winter,2011,10,17,0,2,1,Clear,0.6,0.6061,0.6,0.1343,72,553,625,Evening Rush
6869,2011-10-18,Winter,2011,10,18,0,2,1,Clear,0.56,0.5303,0.68,0.1045,58,512,570,Evening Rush
6870,2011-10-18,Winter,2011,10,19,0,2,1,Clear,0.56,0.5303,0.6,0.1045,31,286,317,Evening Rush
6871,2011-10-18,Winter,2011,10,20,0,2,1,Clear,0.54,0.5152,0.64,0.1642,23,204,227,Midnight
6872,2011-10-18,Winter,2011,10,21,0,2,1,Mist,0.54,0.5152,0.68,0.1343,28,178,206,Midnight
6873,2011-10-18,Winter,2011,10,22,0,2,1,Mist,0.52,0.5,0.77,0.1642,22,115,137,Midnight
6874,2011-10-18,Winter,2011,10,23,0,2,1,Mist,0.52,0.5,0.77,0.194,7,63,70,Midnight
6875,2011-10-19,Winter,2011,10,0,0,3,1,Mist,0.52,0.5,0.77,0.194,11,23,34,Midnight
6876,2011-10-19,Winter,2011,10,1,0,3,1,Mist,0.52,0.5,0.77,0.194,7,9,16,Midnight
6877,2011-10-19,Winter,2011,10,2,0,3,1,Mist,0.52,0.5,0.77,0.194,1,6,7,Midnight
6878,2011-10-19,Winter,2011,10,4,0,3,1,Light Rain,0.5,0.4848,0.94,0.194,0,3,3,Midnight
6879,2011-10-19,Winter,2011,10,5,0,3,1,Light Rain,0.5,0.4848,1.0,0.1045,0,3,3,Midnight
6880,2011-10-19,Winter,2011,10,6,0,3,1,Light Rain,0.52,0.5,0.83,0.2537,3,28,31,Morning Rush
6881,2011-10-19,Winter,2011,10,7,0,3,1,Light Rain,0.52,0.5,0.77,0.2537,1,67,68,Morning Rush
6882,2011-10-19,Winter,2011,10,8,0,3,1,Light Rain,0.54,0.5152,0.7,0.4925,10,200,210,Morning Rush
6883,2011-10-19,Winter,2011,10,9,0,3,1,Light Rain,0.52,0.5,0.88,0.4925,17,185,202,Morning Rush
6884,2011-10-19,Winter,2011,10,10,0,3,1,Light Rain,0.52,0.5,0.88,0.4925,14,109,123,Midday
6885,2011-10-19,Winter,2011,10,11,0,3,1,Light Rain,0.52,0.5,0.94,0.2537,33,116,149,Midday
6886,2011-10-19,Winter,2011,10,12,0,3,1,Light Rain,0.52,0.5,0.94,0.3284,13,117,130,Midday
6887,2011-10-19,Winter,2011,10,13,0,3,1,Mist,0.54,0.5152,0.94,0.2836,20,86,106,Midday
6888,2011-10-19,Winter,2011,10,14,0,3,1,Light Rain,0.54,0.5152,0.94,0.1642,17,80,97,Midday
6889,2011-10-19,Winter,2011,10,15,0,3,1,Light Rain,0.54,0.5152,1.0,0.1343,21,99,120,Midday
6890,2011-10-19,Winter,2011,10,16,0,3,1,Light Rain,0.56,0.5303,0.94,0.1642,21,180,201,Evening Rush
6891,2011-10-19,Winter,2011,10,17,0,3,1,Light Rain,0.56,0.5303,0.94,0.1642,11,170,181,Evening Rush
6892,2011-10-19,Winter,2011,10,18,0,3,1,Light Rain,0.56,0.5303,1.0,0.1642,8,132,140,Evening Rush
6893,2011-10-19,Winter,2011,10,19,0,3,1,Mist,0.6,0.5455,0.88,0.1343,8,189,197,Evening Rush
6894,2011-10-19,Winter,2011,10,20,0,3,1,Light Rain,0.6,0.5152,0.94,0.0896,5,140,145,Midnight
6895,2011-10-19,Winter,2011,10,21,0,3,1,Mist,0.58,0.5455,0.94,0.1343,6,79,85,Midnight
6896,2011-10-19,Winter,2011,10,22,0,3,1,Mist,0.58,0.5455,0.94,0.3582,13,94,107,Midnight
6897,2011-10-19,Winter,2011,10,23,0,3,1,Mist,0.58,0.5455,0.94,0.3582,14,55,69,Midnight
6898,2011-10-20,Winter,2011,10,0,0,4,1,Clear,0.56,0.5303,0.94,0.2985,4,22,26,Midnight
6899,2011-10-20,Winter,2011,10,1,0,4,1,Clear,0.56,0.5303,0.88,0.3582,4,11,15,Midnight
6900,2011-10-20,Winter,2011,10,2,0,4,1,Clear,0.56,0.5303,0.88,0.4478,0,4,4,Midnight
6901,2011-10-20,Winter,2011,10,3,0,4,1,Clear,0.5,0.4848,0.82,0.4627,0,1,1,Midnight
6902,2011-10-20,Winter,2011,10,4,0,4,1,Clear,0.5,0.4848,0.82,0.4627,2,6,8,Midnight
6903,2011-10-20,Winter,2011,10,5,0,4,1,Clear,0.48,0.4697,0.82,0.3582,2,24,26,Midnight
6904,2011-10-20,Winter,2011,10,6,0,4,1,Clear,0.44,0.4394,0.82,0.4179,5,87,92,Morning Rush
6905,2011-10-20,Winter,2011,10,7,0,4,1,Clear,0.42,0.4242,0.77,0.4478,15,303,318,Morning Rush
6906,2011-10-20,Winter,2011,10,8,0,4,1,Clear,0.44,0.4394,0.67,0.5224,17,409,426,Morning Rush
6907,2011-10-20,Winter,2011,10,9,0,4,1,Clear,0.44,0.4394,0.67,0.5821,26,197,223,Morning Rush
6908,2011-10-20,Winter,2011,10,10,0,4,1,Clear,0.46,0.4545,0.59,0.4478,25,105,130,Midday
6909,2011-10-20,Winter,2011,10,11,0,4,1,Clear,0.48,0.4697,0.55,0.5224,30,99,129,Midday
6910,2011-10-20,Winter,2011,10,12,0,4,1,Clear,0.48,0.4697,0.48,0.5224,28,171,199,Midday
6911,2011-10-20,Winter,2011,10,13,0,4,1,Clear,0.5,0.4848,0.45,0.5821,28,136,164,Midday
6912,2011-10-20,Winter,2011,10,14,0,4,1,Mist,0.48,0.4697,0.48,0.5522,38,117,155,Midday
6913,2011-10-20,Winter,2011,10,15,0,4,1,Mist,0.48,0.4697,0.51,0.4478,22,138,160,Midday
6914,2011-10-20,Winter,2011,10,16,0,4,1,Mist,0.48,0.4697,0.51,0.4478,31,203,234,Evening Rush
6915,2011-10-20,Winter,2011,10,17,0,4,1,Mist,0.48,0.4697,0.48,0.3881,56,438,494,Evening Rush
6916,2011-10-20,Winter,2011,10,18,0,4,1,Mist,0.46,0.4545,0.51,0.2985,39,430,469,Evening Rush
6917,2011-10-20,Winter,2011,10,19,0,4,1,Clear,0.46,0.4545,0.51,0.3582,20,278,298,Evening Rush
6918,2011-10-20,Winter,2011,10,20,0,4,1,Mist,0.46,0.4545,0.51,0.3284,34,207,241,Midnight
6919,2011-10-20,Winter,2011,10,21,0,4,1,Clear,0.44,0.4394,0.51,0.2985,16,149,165,Midnight
6920,2011-10-20,Winter,2011,10,22,0,4,1,Clear,0.44,0.4394,0.51,0.3284,22,106,128,Midnight
6921,2011-10-20,Winter,2011,10,23,0,4,1,Clear,0.42,0.4242,0.58,0.2537,7,83,90,Midnight
6922,2011-10-21,Winter,2011,10,0,0,5,1,Clear,0.4,0.4091,0.62,0.2537,8,42,50,Midnight
6923,2011-10-21,Winter,2011,10,1,0,5,1,Clear,0.4,0.4091,0.62,0.2239,7,19,26,Midnight
6924,2011-10-21,Winter,2011,10,2,0,5,1,Clear,0.38,0.3939,0.66,0.1642,6,12,18,Midnight
6925,2011-10-21,Winter,2011,10,3,0,5,1,Clear,0.36,0.3485,0.71,0.1343,0,7,7,Midnight
6926,2011-10-21,Winter,2011,10,4,0,5,1,Clear,0.36,0.3485,0.71,0.1642,0,6,6,Midnight
6927,2011-10-21,Winter,2011,10,5,0,5,1,Clear,0.34,0.3333,0.76,0.194,0,31,31,Midnight
6928,2011-10-21,Winter,2011,10,6,0,5,1,Clear,0.36,0.3485,0.71,0.1642,7,78,85,Morning Rush
6929,2011-10-21,Winter,2011,10,7,0,5,1,Clear,0.36,0.3485,0.71,0.1642,5,228,233,Morning Rush
6930,2011-10-21,Winter,2011,10,8,0,5,1,Clear,0.4,0.4091,0.62,0.194,16,386,402,Morning Rush
6931,2011-10-21,Winter,2011,10,9,0,5,1,Mist,0.42,0.4242,0.58,0.1343,33,189,222,Morning Rush
6932,2011-10-21,Winter,2011,10,10,0,5,1,Clear,0.46,0.4545,0.51,0.1642,32,106,138,Midday
6933,2011-10-21,Winter,2011,10,11,0,5,1,Clear,0.5,0.4848,0.45,0.2239,39,135,174,Midday
6934,2011-10-21,Winter,2011,10,12,0,5,1,Clear,0.5,0.4848,0.45,0.2985,47,193,240,Midday
6935,2011-10-21,Winter,2011,10,13,0,5,1,Clear,0.48,0.4697,0.48,0.3284,43,163,206,Midday
6936,2011-10-21,Winter,2011,10,14,0,5,1,Clear,0.52,0.5,0.42,0.2985,67,131,198,Midday
6937,2011-10-21,Winter,2011,10,15,0,5,1,Clear,0.5,0.4848,0.45,0.2836,57,178,235,Midday
6938,2011-10-21,Winter,2011,10,16,0,5,1,Clear,0.5,0.4848,0.45,0.2537,60,242,302,Evening Rush
6939,2011-10-21,Winter,2011,10,17,0,5,1,Mist,0.46,0.4545,0.51,0.2537,79,445,524,Evening Rush
6940,2011-10-21,Winter,2011,10,18,0,5,1,Mist,0.44,0.4394,0.54,0.2537,43,354,397,Evening Rush
6941,2011-10-21,Winter,2011,10,19,0,5,1,Mist,0.44,0.4394,0.54,0.3881,25,228,253,Evening Rush
6942,2011-10-21,Winter,2011,10,20,0,5,1,Mist,0.44,0.4394,0.54,0.2239,29,155,184,Midnight
6943,2011-10-21,Winter,2011,10,21,0,5,1,Clear,0.42,0.4242,0.58,0.1642,31,112,143,Midnight
6944,2011-10-21,Winter,2011,10,22,0,5,1,Clear,0.42,0.4242,0.54,0.1642,24,89,113,Midnight
6945,2011-10-21,Winter,2011,10,23,0,5,1,Clear,0.4,0.4091,0.62,0.2239,18,99,117,Midnight
6946,2011-10-22,Winter,2011,10,0,0,6,0,Clear,0.4,0.4091,0.62,0.194,16,80,96,Midnight
6947,2011-10-22,Winter,2011,10,1,0,6,0,Clear,0.4,0.4091,0.62,0.194,20,50,70,Midnight
6948,2011-10-22,Winter,2011,10,2,0,6,0,Clear,0.4,0.4091,0.62,0.2537,6,25,31,Midnight
